"","summary_glm","summary_gee","summary_re_nosig","summary_re","summary_cop","summary_cop_n","actuals","","","",""
"",-0.321183949091903,-0.321183949092856,-0.954952274635372,-0.628196600335026,-0.313323409383366,-0.29356842286057,-0.22314355131421,0.8,0.519151151151151,3.125,0.390625
"",-0.259361930167571,-0.259361930180195,-0.954914300676882,-1.06350134687678,-0.271205463618434,-0.222818684808387,-0.22314355131421,0.8,0.529665665665666,3.125,0.390625
"",-0.284570557294754,-0.284570557298305,-0.969619055269964,-1.05930068104277,-0.267636996875398,-0.248473550253584,-0.22314355131421,0.8,0.580788788788789,3.125,0.390625
"",-0.269044757576268,-0.269044757580195,-0.956872758210929,-1.04607014818444,-0.260101068337083,-0.234895139577873,-0.22314355131421,0.8,0.571863863863864,3.125,0.390625
"",-0.161305993018008,-0.161305993018,-0.316806644112372,-0.325291308203391,-0.164946332415517,-0.159706550138049,-0.105360515657826,0.9,0.113945945945946,2.46913580246914,0.308641975308642
"",-0.115624780907507,-0.115624780907495,-0.367873919509629,-0.369845222873261,-0.115171552995463,-0.114933416134863,-0.105360515657826,0.9,0.15360960960961,2.46913580246914,0.308641975308642
"",-0.108328902921464,-0.10832890292145,-0.379371993683322,-0.37562084939185,-0.110481105306257,-0.104285472459931,-0.105360515657826,0.9,0.175083083083083,2.46913580246914,0.308641975308642
"",-0.113447393355723,-0.113447393355709,-0.421823634803146,-0.422305756383164,-0.114619770904151,-0.110260627941739,-0.105360515657826,0.9,0.181241241241241,2.46913580246914,0.308641975308642
"",-0.0958954041352893,-0.0958954041352934,-0.49403776938312,-1.41294556956735,-0.0960334547932983,-0.0899396667795458,-0.105360515657826,0.9,0.252308308308308,2.46913580246914,0.308641975308642
"",-0.100002479015423,-0.100002479015437,-0.553968450623552,-1.42300565114068,-0.100107200062804,-0.0914369622312004,-0.105360515657826,0.9,0.311535535535535,2.46913580246914,0.308641975308642
"",-0.157464174463351,-0.157464174463343,-0.593384873166449,-1.40459303073156,-0.15726103770108,-0.147115042012889,-0.105360515657826,0.9,0.323171171171171,2.46913580246914,0.308641975308642
"",-0.171789741370209,-0.17178974137023,-0.664558037223619,-0.121942488987003,-0.170030976925353,-0.158099957922316,-0.105360515657826,0.9,0.366674674674675,2.46913580246914,0.308641975308642
"",-0.158392030508854,-0.158392030508868,-0.664656816852037,-1.46580564027796,-0.16355968822984,-0.143538787014568,-0.105360515657826,0.9,0.382970970970971,2.46913580246914,0.308641975308642
"",-0.179653492897957,-0.179653492897955,-0.689704492529968,-1.4706349844891,-0.177680311583464,-0.161410873979286,-0.105360515657826,0.9,0.414346346346346,2.46913580246914,0.308641975308642
"",-0.196810895131962,-0.196810895131964,-0.716420164860363,-0.853025007272767,-0.193050766311285,-0.179251485747963,-0.105360515657826,0.9,0.425325325325325,2.46913580246914,0.308641975308642
"",-0.175280845553063,-0.175280845553077,-0.708889416848946,-0.262859898222244,-0.169616276268016,-0.155846223373153,-0.105360515657826,0.9,0.44239039039039,2.46913580246914,0.308641975308642
"",-0.160429132517737,-0.16042913251777,-0.712241576981282,-1.48179929162342,-0.15490271063639,-0.140178923953072,-0.105360515657826,0.9,0.459555555555555,2.46913580246914,0.308641975308642
"",-0.13139978101775,-0.131399781017902,-0.72073304420292,-0.329488444838867,-0.113554641193718,-0.106194771411012,-0.105360515657826,0.9,0.499163163163163,2.46913580246914,0.308641975308642
"",-0.149400010670117,-0.149400010670182,-0.722388457975568,-1.51293732675698,-0.14143696516518,-0.126760762219439,-0.105360515657826,0.9,0.484796796796797,2.46913580246914,0.308641975308642
"",-0.192182836666473,-0.192182836666478,-0.740347494442578,-1.52684935641632,-0.183839037047724,-0.168695276696936,-0.105360515657826,0.9,0.479139139139139,2.46913580246914,0.308641975308642
"",-0.163070308945752,-0.163070308945793,-0.73688008471062,-0.734957691035104,-0.158355169106299,-0.139765769179611,-0.105360515657826,0.9,0.496572572572573,2.46913580246914,0.308641975308642
"",-0.132839242161806,-0.13283924216196,-0.7406021525351,-0.394951466771816,-0.132336719455861,-0.106919291700528,-0.105360515657826,0.9,0.53208008008008,2.46913580246914,0.308641975308642
"",-0.16514045688907,-0.165140456889097,-0.751222191953618,-0.844642612921504,-0.162538865162659,-0.142468298279027,-0.105360515657826,0.9,0.539987987987988,2.46913580246914,0.308641975308642
"",-0.167796918934443,-0.167796918934466,-0.753530379569746,-0.844260628735649,-0.164000663775222,-0.141197503511323,-0.105360515657826,0.9,0.539955955955956,2.46913580246914,0.308641975308642
"",-0.0486661821204289,-0.0486661821204142,-0.222679125110593,-0.226521586349757,-0.0492427082582449,-0.0479055374340378,0,1,0.114850850850851,2,0.25
"",0.00261585431613623,0.00261585431615152,-0.172209107109743,-0.166734987646099,0.00140317817708272,0.00385307212812996,0,1,0.128384384384384,2,0.25
"",0.00651087708757546,0.00651086889951502,-0.189574131765369,-0.18089267556499,0.00586461231658788,0.00809856627081204,0,1,0.137965965965966,2,0.25
"",0.0255136411664487,0.0255136411664624,-0.280121742342782,-0.271753995829276,0.0255609340416198,0.0289797091652629,0,1,0.195963963963964,2,0.25
"",-0.00393583369607256,-0.00393583369605877,-0.346321748222285,-1.2515695562247,-0.00469867024336015,0.00176051706603843,0,1,0.232308308308308,2,0.25
"",-0.0358515520036316,-0.0358515520036197,-0.418597229259789,-0.608162442610791,-0.0347327626951377,-0.0276453319813718,0,1,0.303995995995996,2,0.25
"",-0.0515311533290602,-0.0515311533290483,-0.411354074092234,-1.23595934582405,-0.0469756973357718,-0.0450609743675573,0,1,0.304324324324324,2,0.25
"",-0.0246228902118084,-0.0246228902117951,-0.421922233019748,-1.23910281343963,-0.0234292690236203,-0.0160036448171068,0,1,0.30761961961962,2,0.25
"",-0.0794572531502578,-0.0794572531502448,-0.48272594755408,-1.2849786477048,-0.075344209420918,-0.0686032665298433,0,1,0.358730730730731,2,0.25
"",-0.0281994504063785,-0.0281994504063675,-0.495350887584747,-1.27722016953251,-0.0264339489072099,-0.0153362675489058,0,1,0.389421421421421,2,0.25
"",-0.0574426725295302,-0.0574426725295175,-0.516482160774855,-0.0822768777170336,-0.0500779435403425,-0.0433042582921287,0,1,0.404896896896897,2,0.25
"",-0.0407628126848792,-0.0407628126848678,-0.506727345265688,-0.14271638090621,-0.0365062761912324,-0.0265256875689819,0,1,0.396800800800801,2,0.25
"",-0.0562195345358891,-0.0562195345358771,-0.542348378578853,-0.159734396264954,-0.0426357851430226,-0.0389360849101154,0,1,0.461345345345345,2,0.25
"",-0.0604517088463835,-0.0604517088463713,-0.544722132241609,-0.17959938999501,-0.055163008576327,-0.0426886734173741,0,1,0.443267267267267,2,0.25
"",-0.0528210535560046,-0.0528210535559913,-0.539870482295975,-0.223364460000165,-0.0444850863596718,-0.0360715627999058,0,1,0.453233233233233,2,0.25
"",-0.0398492097377283,-0.0398492097377152,-0.529248675710065,-0.52856308806319,-0.0370551886092548,-0.0217930335939216,0,1,0.456572572572572,2,0.25
"",-0.0413396560887285,-0.0413396560887157,-0.54837998725019,-0.548219081200615,-0.0390707647666513,-0.0230460572643366,0,1,0.495179179179179,2,0.25
"",-0.0482006119771503,-0.0482006119771372,-0.545160705102803,-0.639562623172894,-0.0461326100133342,-0.0293274898838591,0,1,0.497201201201201,2,0.25
"",-0.0637298300035421,-0.0637298300035286,-0.558669076324396,-0.654883218522882,-0.0494485837036664,-0.0439623594036593,0,1,0.500692692692693,2,0.25
"",-0.0693945650049432,-0.0693945650049306,-0.565544388553376,-0.652844161832732,-0.0544602368658509,-0.0531282754362884,0,1,0.521501501501501,2,0.25
"",0.073463943415182,0.073463941144292,-0.0132810454273365,-0.0127024462688289,0.0716836004330656,0.0741181179941998,0.0953101798043249,1.1,0.087011011011011,1.65289256198347,0.206611570247934
"",0.101738941270697,0.10173893786513,-0.0291905941879854,-0.0258975987046039,0.100653348465438,0.102992414016134,0.0953101798043249,1.1,0.111251251251251,1.65289256198347,0.206611570247934
"",0.0883938877004121,0.0883938870618649,-0.0837742443496916,-0.0833716773680838,0.089029716676597,0.0894268736524816,0.0953101798043249,1.1,0.137041041041041,1.65289256198347,0.206611570247934
"",0.103577807869391,0.103577804717463,-0.159169997119202,-0.147635923009036,0.105115908523583,0.106593984195066,0.0953101798043249,1.1,0.200472472472472,1.65289256198347,0.206611570247934
"",0.0550844941092306,0.0550844921210057,-0.237941583040743,-0.237000788923746,0.0527074945912146,0.05847494057575,0.0953101798043249,1.1,0.230770770770771,1.65289256198347,0.206611570247934
"",0.0648542072168166,0.0648542050416652,-0.222868825442047,-0.19067146056094,0.0636510003734129,0.0679127223738693,0.0953101798043249,1.1,0.231691691691692,1.65289256198347,0.206611570247934
"",0.0724098627673434,0.0724098605175111,-0.256730445433293,-1.09931000168848,0.0717772005973475,0.0769107015328297,0.0953101798043249,1.1,0.282522522522522,1.65289256198347,0.206611570247934
"",0.0941797567896831,0.0941797512950316,-0.284117669683911,-1.08184045733,0.0970151533315159,0.102197558872333,0.0953101798043249,1.1,0.341381381381381,1.65289256198347,0.206611570247934
"",0.0582961091175452,0.0582961059164315,-0.309056760573044,-1.09753735710251,0.0582115069087013,0.0672229241952846,0.0953101798043249,1.1,0.331987987987988,1.65289256198347,0.206611570247934
"",0.0625646028284751,0.0625645996324805,-0.31351901282811,-1.10022574147982,0.0670448075444639,0.0719592154630745,0.0953101798043249,1.1,0.352596596596597,1.65289256198347,0.206611570247934
"",0.0959816547420946,0.0959816547421076,-0.3135104837899,-1.10560043594475,0.0946565908034731,0.107166447002459,0.0953101798043249,1.1,0.361409409409409,1.65289256198347,0.206611570247934
"",0.0675397005733702,0.0675396969220148,-0.336499813128149,0.0439428908204269,0.0719843218164684,0.0790542903739224,0.0953101798043249,1.1,0.39608008008008,1.65289256198347,0.206611570247934
"",0.0965517853952889,0.0965517781025387,-0.326485445386887,0.0313748520603309,0.0953674048184831,0.108219189249134,0.0953101798043249,1.1,0.412012012012012,1.65289256198347,0.206611570247934
"",0.114725270965543,0.114725270965557,-0.319115160272547,-0.00570740746976919,0.113487136065784,0.127398938144836,0.0953101798043249,1.1,0.411335335335335,1.65289256198347,0.206611570247934
"",0.0914738811756785,0.0914738762836551,-0.325902303424322,-1.11998649654323,0.0975504725371187,0.104246804972708,0.0953101798043249,1.1,0.412608608608609,1.65289256198347,0.206611570247934
"",0.0760539054746055,0.0760539016497406,-0.351457649611609,-0.451692498384773,0.0810918616053655,0.0880233250832158,0.0953101798043249,1.1,0.457069069069069,1.65289256198347,0.206611570247934
"",0.109156897427656,0.109156889858713,-0.341146152573924,-0.0258713786424149,0.107701589705863,0.122868959940766,0.0953101798043249,1.1,0.465585585585586,1.65289256198347,0.206611570247934
"",0.0985392754076243,0.0985392754076384,-0.352384290546443,-0.0540889060227669,0.101427535718166,0.113433023954441,0.0953101798043249,1.1,0.471951951951952,1.65289256198347,0.206611570247934
"",0.0615507233808463,0.0615507208684837,-0.3665647055035,-0.453320047694811,0.0719420106792348,0.0765846301353844,0.0953101798043249,1.1,0.488772772772773,1.65289256198347,0.206611570247934
"",0.0901784440095933,0.0901784372417673,-0.363689455093649,-0.0753443581364228,0.0980795611436748,0.105047682012903,0.0953101798043249,1.1,0.494966966966967,1.65289256198347,0.206611570247934
"",0.168783110431236,0.168783110012831,0.0787478297318087,0.0791045275950265,0.169078824260502,0.169122836271612,0.182321556793955,1.2,0.0848088088088088,1.38888888888889,0.173611111111111
"",0.17777063370378,0.177770633165685,0.0504760255608342,0.0548992959019053,0.177453229577009,0.178224564426856,0.182321556793955,1.2,0.106522522522523,1.38888888888889,0.173611111111111
"",0.195949489714856,0.195949489478906,0.0235694864268907,0.025989259745283,0.195980881290872,0.19773564485754,0.182321556793955,1.2,0.157417417417417,1.38888888888889,0.173611111111111
"",0.171817509566815,0.171817509294669,-0.0500424574507507,-0.0457551081779229,0.174099385441456,0.17417018510969,0.182321556793955,1.2,0.200012012012012,1.38888888888889,0.173611111111111
"",0.184250330152272,0.18425032916935,-0.0788575085376751,-0.96023969178751,0.184538148588442,0.18747402521358,0.182321556793955,1.2,0.22558958958959,1.38888888888889,0.173611111111111
"",0.174524232023163,0.17452423169905,-0.0835490150410096,-0.0652674684996136,0.177439655985931,0.17736304893887,0.182321556793955,1.2,0.237857857857858,1.38888888888889,0.173611111111111
"",0.172710992593332,0.172710991977441,-0.135295886307689,-0.964810573014951,0.171162205137688,0.177512368257899,0.182321556793955,1.2,0.290142142142142,1.38888888888889,0.173611111111111
"",0.182062164241814,0.182062163199886,-0.144463198173954,-0.928529675275457,0.180376103287482,0.188682954497683,0.182321556793955,1.2,0.312464464464464,1.38888888888889,0.173611111111111
"",0.152849086105766,0.152849085306914,-0.172489995074969,0.245899015799634,0.154280837564172,0.159800246542379,0.182321556793955,1.2,0.316716716716717,1.38888888888889,0.173611111111111
"",0.118008067513826,0.118008066926754,-0.208622788395103,0.145735857424792,0.123120239968002,0.126074876813657,0.182321556793955,1.2,0.32773973973974,1.38888888888889,0.173611111111111
"",0.151087922884014,0.151087922374129,-0.190237836846193,0.18302369298046,0.152864009234521,0.159450991468601,0.182321556793955,1.2,0.340092092092092,1.38888888888889,0.173611111111111
"",0.172122778629711,0.172122777174901,-0.199012361431252,-0.993295592959983,0.178049021814821,0.181467763649882,0.182321556793955,1.2,0.386206206206206,1.38888888888889,0.173611111111111
"",0.181133658356673,0.181133656630159,-0.186752407057607,0.1190770070651,0.184302654173282,0.191103246690312,0.182321556793955,1.2,0.364940940940941,1.38888888888889,0.173611111111111
"",0.185392311327607,0.185392309775145,-0.192495423535425,0.168580839688011,0.181971101460668,0.195432285610839,0.182321556793955,1.2,0.388204204204204,1.38888888888889,0.173611111111111
"",0.18000433860603,0.180004337316186,-0.208351187915675,-0.207792915412165,0.178950492914123,0.189045648909472,0.182321556793955,1.2,0.417973973973974,1.38888888888889,0.173611111111111
"",0.197562456376529,0.197562454803931,-0.201810829375945,0.113110407690635,0.201147478309693,0.20852454761168,0.182321556793955,1.2,0.440448448448448,1.38888888888889,0.173611111111111
"",0.166190852006971,0.166190851338942,-0.209004011110332,-0.310064952012878,0.164101471546733,0.176967706982292,0.182321556793955,1.2,0.423571571571572,1.38888888888889,0.173611111111111
"",0.173890322696092,0.173890321631805,-0.225192114609452,-0.315610395240781,0.173432724044891,0.186297869119774,0.182321556793955,1.2,0.458466466466466,1.38888888888889,0.173611111111111
"",0.165038560373242,0.165038559746986,-0.219541672146265,-0.220007457888025,0.170980826827593,0.176652646646632,0.182321556793955,1.2,0.463259259259259,1.38888888888889,0.173611111111111
"",0.175400289841917,0.175400289015838,-0.224935430679643,-0.306851171664934,0.186140787024689,0.187982210387814,0.182321556793955,1.2,0.486438438438438,1.38888888888889,0.173611111111111
"",0.23773983017247,0.23773983011259,0.144847760038732,0.143589445066554,0.238259534071342,0.237947803474395,0.262364264467491,1.3,0.0898618618618618,1.18343195266272,0.14792899408284
"",0.274239112188131,0.274239111940958,0.126622270946851,0.134423077273212,0.274250623232979,0.275338206549139,0.262364264467491,1.3,0.135051051051051,1.18343195266272,0.14792899408284
"",0.268657408964909,0.268657408915935,0.0896975858386776,0.0954178447620962,0.271817939861164,0.270043359653961,0.262364264467491,1.3,0.180304304304304,1.18343195266272,0.14792899408284
"",0.266067264237354,0.266067264173048,0.0863443327233147,0.0963782929984384,0.269288827683424,0.267128848279908,0.262364264467491,1.3,0.173381381381381,1.18343195266272,0.14792899408284
"",0.260043492889937,0.260043492783211,0.0537867862498509,-0.810022477011723,0.262076218854809,0.261840235363761,0.262364264467491,1.3,0.197937937937938,1.18343195266272,0.14792899408284
"",0.267576203444325,0.267576203311511,0.0104788741742562,0.389136122976146,0.26851195720251,0.270584504868666,0.262364264467491,1.3,0.260112112112112,1.18343195266272,0.14792899408284
"",0.248669146882593,0.248669146794379,-0.00342840653082155,0.0129233248684788,0.249228584583988,0.252284150291082,0.262364264467491,1.3,0.262694694694695,1.18343195266272,0.14792899408284
"",0.243793630939357,0.243793630715211,-0.0454774654586779,0.379988446383596,0.243257255020066,0.248294800124724,0.262364264467491,1.3,0.291351351351351,1.18343195266272,0.14792899408284
"",0.232455971657184,0.232455971556892,-0.0359847160893705,-0.83660026779314,0.234409861890365,0.237517741405666,0.262364264467491,1.3,0.280464464464464,1.18343195266272,0.14792899408284
"",0.210321445571006,0.210321445039679,-0.126207523489463,-0.914174319627297,0.206888623729507,0.217724831993776,0.262364264467491,1.3,0.335123123123123,1.18343195266272,0.14792899408284
"",0.210778527861416,0.210778527570878,-0.105667068108464,-0.909487719036127,0.213709545100599,0.217522139164482,0.262364264467491,1.3,0.330546546546547,1.18343195266272,0.14792899408284
"",0.253630084217936,0.253630083793071,-0.0730899085783942,0.232030813441667,0.255817502976031,0.260356449878823,0.262364264467491,1.3,0.337329329329329,1.18343195266272,0.14792899408284
"",0.246686804555301,0.246686804308651,-0.0772019188548507,-0.885052234837804,0.246465696421125,0.254255289622573,0.262364264467491,1.3,0.351007007007007,1.18343195266272,0.14792899408284
"",0.244611678700332,0.244611678545443,-0.0845309859211122,-0.192291466118312,0.245192351350739,0.251358588140182,0.262364264467491,1.3,0.37770970970971,1.18343195266272,0.14792899408284
"",0.233875733379889,0.233875733262984,-0.0922304481330362,-0.0922304809263894,0.235544021952287,0.242394716032508,0.262364264467491,1.3,0.380636636636637,1.18343195266272,0.14792899408284
"",0.230129786213113,0.230129786099525,-0.0936838964125225,-0.198837408018561,0.234918226641597,0.238604472924808,0.262364264467491,1.3,0.383903903903904,1.18343195266272,0.14792899408284
"",0.240240998953549,0.240240998845357,-0.0911857310669044,-0.187493200825005,0.240274806593323,0.248668523425172,0.262364264467491,1.3,0.405077077077077,1.18343195266272,0.14792899408284
"",0.261976429093045,0.261976428812561,-0.0986649833084938,0.187514014356602,0.274418226886717,0.27111655787242,0.262364264467491,1.3,0.445193193193193,1.18343195266272,0.14792899408284
"",0.259488278229769,0.259488278003895,-0.101513362348746,-0.187259953111231,0.259698358118667,0.269451400597206,0.262364264467491,1.3,0.448188188188188,1.18343195266272,0.14792899408284
"",0.251239290919364,0.251239290731382,-0.101296478119541,0.164540765600182,0.255125951875403,0.260586671400468,0.262364264467491,1.3,0.43764964964965,1.18343195266272,0.14792899408284
"",0.320670622518241,0.32067062249183,0.231983341069316,0.234202311442376,0.320262393971729,0.321287892309436,0.336472236621213,1.4,0.0954514514514514,1.02040816326531,0.127551020408163
"",0.311976921652434,0.311976921633411,0.196891922263376,0.199169808535667,0.312920081862482,0.312882640677797,0.336472236621213,1.4,0.121429429429429,1.02040816326531,0.127551020408163
"",0.345142048411069,0.34514204839265,0.211888892969404,0.214149397769499,0.347217982498065,0.345990739091342,0.336472236621213,1.4,0.13774974974975,1.02040816326531,0.127551020408163
"",0.349490980627263,0.349490980618204,0.217376283443689,0.220583534108281,0.350706281445017,0.350487648875414,0.336472236621213,1.4,0.134962962962963,1.02040816326531,0.127551020408163
"",0.339426604016832,0.339426603999979,0.146939104858658,0.150648822756438,0.339792533704302,0.34186560677835,0.336472236621213,1.4,0.206406406406406,1.02040816326531,0.127551020408163
"",0.320573534771203,0.32057353475775,0.133427234236476,0.144021184270148,0.319463718391649,0.322262190027385,0.336472236621213,1.4,0.198554554554555,1.02040816326531,0.127551020408163
"",0.327217777256574,0.327217777227198,0.100829895040367,-0.718036286277837,0.326642805935497,0.330473994661515,0.336472236621213,1.4,0.245017017017017,1.02040816326531,0.127551020408163
"",0.318718268952394,0.318718268894154,0.0749329034556376,0.420246836505674,0.318987898553516,0.322938881909817,0.336472236621213,1.4,0.247403403403403,1.02040816326531,0.127551020408163
"",0.302030838167645,0.302030838143873,0.0523041793131704,-0.73787327816794,0.301532596991008,0.305931881986142,0.336472236621213,1.4,0.289429429429429,1.02040816326531,0.127551020408163
"",0.275156538093102,0.275156538009578,-0.0127011924101733,-0.811214683168601,0.275977090081709,0.279468913225077,0.336472236621213,1.4,0.321933933933934,1.02040816326531,0.127551020408163
"",0.267340491572855,0.267340491493877,-0.0191629733229412,0.289075981124228,0.272696816685715,0.273125426796567,0.336472236621213,1.4,0.322502502502502,1.02040816326531,0.127551020408163
"",0.281980745353807,0.28198074528049,-0.00825392226941008,0.347453842476551,0.27957273734387,0.28687628578659,0.336472236621213,1.4,0.319267267267267,1.02040816326531,0.127551020408163
"",0.318653393202654,0.318653393107138,0.00492580726742191,0.0049257872968561,0.315272332770191,0.324757736253412,0.336472236621213,1.4,0.36625025025025,1.02040816326531,0.127551020408163
"",0.320208420996264,0.320208420936475,0.0162032949758761,-0.76658060128508,0.324469185114353,0.327269445811199,0.336472236621213,1.4,0.378718718718719,1.02040816326531,0.127551020408163
"",0.322049403419546,0.322049403369837,0.0238025637264409,0.318593428845702,0.325260751536564,0.329375749612546,0.336472236621213,1.4,0.360304304304304,1.02040816326531,0.127551020408163
"",0.325110268184722,0.325110268139151,0.0183637098841808,0.022851323324518,0.322377466136008,0.330982589214434,0.336472236621213,1.4,0.381393393393393,1.02040816326531,0.127551020408163
"",0.314465081578593,0.314465081550594,0.0149857497500126,0.300160854827817,0.319560210399309,0.321885713068769,0.336472236621213,1.4,0.397873873873874,1.02040816326531,0.127551020408163
"",0.333283010922388,0.333283010857785,0.00453277929198149,0.00453276849966311,0.339398596992503,0.340643307816524,0.336472236621213,1.4,0.443955955955956,1.02040816326531,0.127551020408163
"",0.308869239652963,0.308869239637539,0.0162412395207098,-0.0722506171626956,0.315743759112071,0.315108524840953,0.336472236621213,1.4,0.413277277277277,1.02040816326531,0.127551020408163
"",0.30506560065434,0.305065600644138,0.0136537918376181,-0.0668175658806114,0.318430349142481,0.31268431632657,0.336472236621213,1.4,0.429541541541542,1.02040816326531,0.127551020408163
"",0.383915957223388,0.383915957216702,0.301101427797663,0.302486100384887,0.384452310149187,0.384164084170064,0.405465108108165,1.5,0.0873473473473473,0.888888888888889,0.111111111111111
"",0.407884581018387,0.40788458100896,0.310432618480135,0.314205939020738,0.408983705175305,0.408156079954302,0.405465108108165,1.5,0.102306306306306,0.888888888888889,0.111111111111111
"",0.430224635261098,0.430224635257177,0.327793512121849,0.331787010627838,0.431623126907379,0.430679185381323,0.405465108108165,1.5,0.111055055055055,0.888888888888889,0.111111111111111
"",0.438258469433544,0.438258469428416,0.296653777577357,0.301695511211617,0.437551425104271,0.439929571448046,0.405465108108165,1.5,0.162986986986987,0.888888888888889,0.111111111111111
"",0.42214779262826,0.422147792620007,0.248615126040255,0.251293255635973,0.424306368563408,0.423934592014052,0.405465108108165,1.5,0.19815015015015,0.888888888888889,0.111111111111111
"",0.402716283332341,0.402716283323296,0.208153448186077,0.226459168771053,0.402905167419653,0.404904360153048,0.405465108108165,1.5,0.215671671671672,0.888888888888889,0.111111111111111
"",0.4180639457901,0.41806394578159,0.224133520784576,0.236871904121751,0.418813699825988,0.419851591187369,0.405465108108165,1.5,0.210018018018018,0.888888888888889,0.111111111111111
